mode,model,attacks_evaluated,ACT_Hit@5,K-Concord,SGR,Top1_recall,Top3_recall,Top5_recall,llm_calls,prompt_tokens,completion_tokens,total_tokens,cost_usd,avg_cost_per_attack
hybrid,gpt-5-nano,286,0.6853146853146853,0.4303030303030303,0.6854397426126464,0.2972027972027972,0.541958041958042,0.6853146853146853,286,132651,57200,189851,0.0295125499999999,0.0001031907342657
hybrid,gpt-5-mini,286,0.6853146853146853,0.4303030303030303,0.6854397426126464,0.2972027972027972,0.541958041958042,0.6853146853146853,286,132651,57200,189851,0.1475627499999999,0.0005159536713286
hybrid,gpt-5,286,0.6853146853146853,0.4303030303030303,0.6854397426126464,0.2972027972027972,0.541958041958042,0.6853146853146853,286,132651,57200,189851,0.7378137499999997,0.0025797683566433
